x1;x2;x3;x4;x5;x6;x7;x8;x9;y;prob1
1,51921771139;-0,214211534183;-1,01254806837;1,30496154445;0,307769939615;1;0;1;0;1;0,99271862298
-0,182925388373;-0,310510115787;-0,424424996734;-0,303311953367;0,718399655443;1;0;0;0;1;0,981512375352
1,30019867767;-0,312543868997;-1,06208119343;0,0912835539417;-2,88762982905;1;0;1;0;1;0,656096617519
0,855202205064;-0,0573241038478;-1,43095845287;0,749825701295;-1,56255658414;0;0;0;0;0;0,0196623291126
-1,17669215775;-0,931356024821;-0,296114656814;0,669032743365;1,484725999;0;0;0;0;0;1,3653033214e-07
1,27226677947;0,668751399439;-0,202581284417;0,717074072833;0,304992512785;1;0;1;1;1;0,999999999822
0,283878906352;0,827852545117;-0,729808806025;-0,974533231961;0,0097787569157;1;0;0;0;1;0,9999999998
0,653257679471;-1,16920662153;0,0275611516967;0,812729226194;-0,939779775136;1;0;1;0;0;0,000152540157152
0,103638004228;0,813278889629;0,62354046261;-0,300444528173;0,438546775701;0;0;1;1;0;0,0155811569319
-0,414588726364;0,625351520867;-2,1819581341;0,250617833294;0,974456871807;1;0;1;0;1;0,986559788645
-1,461755585;-0,84689638882;-0,559286995278;0,239507240813;0,176588469659;1;0;1;0;0;9,55619735082e-06
-1,92514525184;-0,851365353861;-0,072911639024;-1,71937580296;0,902960768101;1;0;0;0;0;0,000289404781933
1,04530566396;-0,976163570997;-0,134612834171;2,03629655316;-0,0424478238395;1;0;1;0;0;0,0398875577695
0,0945835281736;2,19359006906;-0,350786392406;0,144072596666;0,710314711012;1;0;0;0;1;0,999999037741
-1,94151837604;1,97270356734;-0,411921203247;0,62575020056;1,27550913692;0;0;0;0;0;1,00000009947e-07
-0,37560287167;1,05170127018;-1,25333593531;0,519814270578;0,198195563815;1;1;1;0;0;0,00757029873554
1,43040234119;1,85057170361;0,406366471485;1,04159278248;-0,567967502114;1;0;0;0;1;0,999999856646
-0,849061135017;0,914965318314;0,105181865811;-0,750630548636;0,876592079389;0;0;1;0;0;0,000265594182548
-0,435645469692;0,724676202648;-0,134967648662;-0,120114745398;-0,71790310216;1;0;1;1;1;0,999999276019
0,49865804383;0,440298941965;0,528194400015;1,83718698217;-1,27336280365;1;1;1;0;0;0,0501364249816
-1,20844272044;0,432491426153;0,997858726258;-0,828452648883;-0,778056134078;0;0;0;0;0;0,000150155918228
1,67105482886;-0,582059917915;-1,45570470166;0,746201526736;-0,899870707065;1;0;0;1;0;0,810774016684
-1,08999187241;2,28411648026;1,07806733795;1,86014831964;-0,0803500691058;1;0;1;0;0;0,0349512212544
1,02678505607;-0,902098008539;-0,704514526289;-1,88397213213;1,30924048219;1;0;0;0;0;0,0484781197702
1,27657868147;0,170906323349;0,335644763865;-0,44211399605;-0,54620305037;1;0;0;1;1;0,999999933879
0,0562148493828;1,3989904643;2,39358537419;0,35199676928;-0,162588041071;1;1;1;0;0;0,0879957214291
0,420574188698;0,0872442066052;-0,405540381008;-0,731197996628;0,633379288393;1;0;0;1;1;0,999999906887
0,168065383885;-0,354369219913;0,656044945025;-0,161248544839;2,32312597347;1;0;0;0;1;0,961546882412
0,333369970155;-1,03480801099;0,0906116207123;-0,654624421473;0,724514310072;1;1;0;0;0;1,03957080981e-07
0,303528641404;-0,975926692822;-0,560241851131;-2,91797621388;-1,03171726843;1;0;0;0;0;0,000522212739358
-0,33054470012;-1,17569818402;-0,973715576881;-0,362979582071;0,0390446413635;1;0;0;0;0;0,000154751172056
1,07401226028;-0,289023270463;1,62365925223;-0,21362309041;0,917096497775;1;0;0;0;1;0,948282523935
1,68443570809;1,26516843521;0,816391978939;0,127383608306;-1,97301371082;1;0;1;0;1;0,999999931325
0,377387973024;-0,112559551503;-0,558514190191;1,79671185562;0,888734457217;1;0;0;1;1;0,999983977992
0,146708484145;0,203663965116;-0,702210637746;0,682235126944;1,18075478726;1;0;1;0;1;0,999999814202
-0,482676821796;-0,359982240683;-1,28325840375;0,0730709155814;0,489112200603;1;0;0;0;1;0,825294345942
-0,834188231584;-1,22844456851;-1,25902747294;-0,467075231216;-1,37352867429;1;0;0;0;0;0,000551337797907
-0,343917234128;0,433620389809;-1,41281353563;0,825038762654;0,526323601706;1;0;1;0;1;0,999995260643
-0,629578742686;0,525412448266;0,317911345135;0,174485077417;0,184764335938;1;0;1;0;1;0,995847822494
0,220711290971;0,0201363027608;-0,666247379761;-0,762953410175;0,935340589208;1;1;1;1;0;0,00584484544152
-0,120393824622;1,52414281018;0,107028807376;0,488398385702;-1,03055273658;1;0;0;1;1;0,999999992012
0,616567817477;-0,0433527684938;-1,10816067338;-1,51159225445;0,212001873528;1;0;0;1;1;0,996104274435
0,918996609061;0,161226351326;0,357319513843;0,427858022107;-1,25744854174;0;0;0;0;0;0,00908831324965
-1,4205655047;-0,0137534164754;-0,612318766406;0,971651297681;-0,240167897097;1;0;0;0;0;0,0022025926197
-2,5079178022;0,289933728896;-0,264725626098;-0,0246729283718;-0,582640356267;1;0;0;0;0;1,00000009947e-07
0,600708823672;-0,652774395947;-0,199819784435;0,951392914929;0,0269243053279;1;0;0;0;0;0,657330206162
0,41027509649;-0,199619050553;0,345640699878;-0,927846619109;-0,619014968382;1;0;0;0;1;0,995417023454
2,68485899923;-1,03363921335;-0,753491215068;-1,2684398988;1,02424399527;1;0;0;1;0;0,149782529598
-0,0519819061809;-1,51965399494;0,0469323680015;0,464049382046;-0,644265584699;0;1;0;0;0;1,00000009947e-07
-1,31651040165;0,668282618934;0,682793192202;-0,0158765401725;0,0453178784832;1;0;1;0;0;0,0358201671597
0,715178407111;1,33438358533;-0,280702267534;0,220506659926;-0,57885414991;1;0;1;0;1;0,999999999873
-0,490557443701;1,39531343895;0,831441251138;0,367501230898;0,934481958738;1;0;0;0;1;0,999999019698
-0,604513230334;-1,55786379739;0,0578455329557;-1,97311049815;0,379546198219;1;1;0;0;0;1,16719755606e-07
1,51647060443;0,584705260241;0,398671992492;-0,158707473208;-0,619043185208;1;0;1;0;1;0,999999976991
-1,60153617357;0,290034387766;0,162080393912;-1,41310062159;-0,0550219977069;1;0;1;0;0;0,0126138511147
-0,41685758816;-0,650512618775;0,217006032477;-0,198840252562;-1,00472117009;1;0;1;1;0;0,0488922359859
-0,249190677755;-0,460485565977;0,834294073062;1,12102190988;0,179496176716;1;0;0;0;1;0,741671071088
1,54758105898;1,06301778929;0,571008847814;-0,231969495131;-0,598652381679;1;0;1;0;1;0,999999997333
-1,61777376538;0,482739008176;0,649848845025;-0,446038295193;-1,5519448951;1;0;1;0;0;0,00224128638608
-0,499292017172;-2,19892325418;0,333444132777;-0,57499574251;-0,499596898079;1;0;1;0;0;1,00000009947e-07
0,205597504483;1,12914439564;-0,496421667693;0,0560043037582;0,108759073688;1;0;0;0;1;0,999999999975
-1,1854800846;0,372911595209;0,705334553244;-0,0606100814465;-0,990962518472;1;0;0;0;0;0,646101015122
1,72426223916;0,687364113282;0,940899243154;-0,316190965487;0,488947815944;1;0;1;1;1;0,999999945548
1,22096370835;-0,779085741264;0,83744548139;-1,78482822322;-1,96633850418;0;0;1;0;0;1,66103041909e-05
0,174802700161;0,0488888906793;-0,713187821756;1,13402054312;2,27820422439;1;0;1;1;1;0,994222796066
-2,30916887564;-0,371944875163;-0,294481786352;1,10563140078;-2,12723267693;1;0;0;1;0;2,3333958792e-07
0,533259362754;-1,29200907676;-1,06925217238;-2,1964953811;2,38041363651;1;1;0;0;0;7,61486907973e-05
-0,220486561819;0,659791899549;-0,300852632453;-0,543607815763;-1,75644462967;1;0;1;0;1;0,999999798598
-1,66792804578;-0,743256141429;-0,386137877288;-0,0157570470708;-0,0619972054954;1;0;1;1;0;3,3959842565e-06
2,69171400325;-1,24491762233;-0,132880719367;0,497012072438;1,35541776928;1;0;0;0;0;0,0103457345303
2,3747347151;1,32877470095;1,61910061011;0,721771014943;-0,911856524357;1;0;0;0;1;0,996679563921
-0,574388689763;-0,203856471392;0,593665157318;-0,250936878426;0,637717307425;1;0;0;0;1;0,962639132456
-0,19177480911;-0,0413402999174;-0,275899217586;1,9735280904;0,171207414363;1;0;0;0;1;0,989368089212
0,107190407016;-0,180187487716;-1,07525797723;0,928280305472;-0,48087143189;0;0;1;0;0;0,0021285200861
-0,788621970854;-0,726104964901;-0,831062222282;-0,0827812044443;-0,365336634931;1;0;0;1;0;0,0175493926435
-0,20791727802;0,606130261436;0,652722613402;0,417240223978;-0,0529502178125;1;1;0;0;0;0,012419757637
-1,77997728797;-0,0941478383696;0,396451965571;-0,929196433793;0,69516501189;1;0;1;0;0;0,000411575152027
0,78945985279;-1,83492004663;-1,20279475723;-0,655101630092;0,62485572973;1;0;1;1;0;1,00000009947e-07
0,0412329219929;0,46852512253;-0,618271527555;-1,22481659234;0,50366718408;0;0;0;0;0;0,0255474945445
0,483617533838;-2,46257501659;-1,44114002209;-1,57919107956;-0,256483362677;1;0;1;0;0;1,00000009947e-07
0,911391291796;0,36035723788;-0,967975491966;0,760383157988;0,62038170075;0;0;1;0;0;0,0296663565767
-0,214041239985;-1,79813255637;-1,63729165105;-1,78676065096;-1,30482930363;1;1;0;0;0;1,00000009947e-07
0,519407203943;1,05766417094;1,35683685228;0,590740011639;0,586755962791;0;0;0;0;0;0,0384599189075
-0,436829976913;-0,06578405187;-2,15330336744;-0,0986951474975;-0,756056442753;0;0;1;1;0;0,011188375747
-1,28703047604;0,303045695225;-0,0858495457605;0,492647761121;1,37356613266;1;0;1;0;0;0,0284509897068
-1,94365090132;0,433676020597;0,675213077027;-0,173327622822;0,64727514277;1;0;0;0;0;7,59291144484e-05
0,331179172959;0,648347351224;1,1396776572;-0,286641470724;1,70839228573;1;0;0;1;1;0,999999985228
0,840539826961;-0,451812936257;2,15647760195;0,144878603892;-1,88057396503;1;0;1;0;1;0,957075168237
-0,574394552184;0,000764186362514;-0,229254725283;-0,152525559658;-0,378084285868;1;0;1;0;1;0,982044178599
-0,359975117943;-0,814792784053;-0,0659814597136;1,14035660065;0,32609797599;1;0;1;0;0;0,0138875327536
-1,26539635157;-0,0889305674507;-1,6534926366;0,626834196681;0,33333620078;1;0;0;0;0;0,0212014046143
0,740900011274;-0,076865898434;0,693483762521;-0,571339759295;0,0313446839742;1;0;0;0;1;0,999997640655
1,503900609;-1,22240338258;-1,22238091086;-1,22855665935;-2,44862135363;1;1;0;0;0;3,99009851828e-07
-0,397030520328;1,14426270796;-2,46841353318;-0,349143907624;-0,809672330736;0;0;0;1;0;0,0191330211629
0,110682715945;0,469031955955;0,751629056591;0,898549683128;-1,04050799863;1;0;0;0;1;0,999999996185
-0,197175894349;1,16848830875;-1,68024471568;0,253270149612;-0,629636693792;1;0;1;0;1;0,999999843878
-1,13813693701;0,419951603814;1,99180191472;0,0592086510876;-1,47609803629;1;0;1;0;0;0,292293906178
-1,45646591708;-0,69816663462;0,843859777098;-1,4643195896;1,6267370163;1;0;0;1;0;0,0296572550474
-0,538809159978;-1,70157980266;-0,0228340937344;-1,0810004352;-0,325172996564;1;1;0;0;0;1,00000009947e-07
1,44146175606;0,141275980446;-0,220833309799;-1,46521635684;-0,960092462975;1;0;1;0;1;0,985673080451
-0,575417641271;-1,3775896246;-1,75404475769;0,153593751977;0,252441911929;1;0;0;1;0;1,83975130714e-05
1,44455085842;0,490302642672;-0,339626156225;-1,00704012537;0,79416747142;1;0;1;0;1;0,999999972951
0,18875310933;-0,195898856066;0,773587127057;0,83919689344;0,15368200636;1;0;1;0;1;0,988238232738
-0,20224085511;0,72927763421;1,07753566006;0,0503230302486;0,660185179168;1;1;0;0;0;0,0329371690002
-0,992507150392;-0,136136872185;0,665288009048;0,927508823681;0,698213804189;1;0;1;0;1;0,0589117837728
0,878133487533;-0,458018068097;0,821111859737;-1,55052527235;-1,61012301597;0;0;1;0;0;9,7375810067e-05
-1,65054654343;1,29494579567;0,256396753536;-0,182327630509;-0,782098867008;1;0;1;1;0;0,000835988642668
-0,321892586183;1,05059284412;0,416456135934;0,315899380118;1,09077665503;1;0;1;0;1;0,999999582546
0,0261002253262;-0,510160441424;-0,0137079788538;1,99324249254;1,4737657781;1;0;0;0;0;0,762930718544
-0,516063830945;-1,23043092542;1,79497795593;1,99741373388;0,439716226872;1;1;0;0;0;2,66450302614e-06
1,21001051044;-0,20183804471;0,0923429640205;2,07690354539;0,788390456342;1;0;1;0;1;0,991055740597
1,00573852446;-1,0255422485;-0,800527545484;-0,885747065036;0,326966861093;1;1;0;1;0;1,00000009947e-07
-1,28471572232;-1,58908969415;1,40335789868;1,24503014862;1,4317564962;1;0;1;0;0;3,90950280113e-07
-0,0974124985026;1,46981228187;0,922335674093;0,651154342418;-0,647004432025;1;1;0;0;0;0,0290467688692
0,129287735161;-2,54934277475;0,174135875106;2,59849023213;-2,02610958279;1;0;0;1;0;3,17289746502e-06
0,438818700714;-1,74102201733;-0,694531484071;-0,464010628736;1,50342038213;1;0;1;1;0;1,00000009947e-07
0,214538826629;-0,164270832097;1,36906206733;-0,607357120915;0,791413490107;0;0;0;0;0;0,00171127945073
-0,119452606631;1,39978335621;0,45316003353;-0,319669395772;0,390362282133;0;0;1;0;0;0,00258492967912
-2,80977467896;-2,14489702428;-0,239037483503;-0,631445133964;-0,245585632016;1;0;0;0;0;1,00000009947e-07
1,7869131368;0,187051146554;1,12265421626;1,46340758053;0,696840799386;1;1;1;0;0;0,00419447744267
-1,44203464636;1,12117078065;2,70895941901;-0,834522825752;0,221546740723;1;0;1;0;0;0,0133336922797
-1,11641641193;1,14625997326;-1,33826589319;-0,548731015065;0,798793711025;0;0;0;0;0;4,9039197621e-05
0,238731735111;0,57281152986;-1,04384462164;-1,75745545007;0,495236949038;1;0;1;0;1;0,99999975649
-2,01421049792;-1,21981003152;2,20076027075;0,9903889201;0,0523893824521;1;0;1;1;0;1,42620881129e-07
0,510132546879;-0,938895919706;0,301846720563;-0,914014481394;0,0194424834681;1;0;1;1;0;0,000642436190743
-0,272267534418;-0,415097169646;1,33573646704;0,318518880351;0,259344892403;0;0;1;0;0;1,17483859891e-05
-0,226221981442;0,282310214545;-0,596764229709;-1,62023028424;-0,910780798192;0;0;1;0;0;0,00523652147764
-0,0776732006106;0,334678773101;0,60218981352;0,173999331072;0,106882930765;1;0;0;1;1;0,999999995146
